visitor_id,nb purchase for this visitorid
visitor_21046,1
visitor_21048,1
visitor_21049,1
visitor_21051,1
visitor_21053,1
visitor_21055,1
visitor_21057,1
visitor_21061,1
visitor_21065,1
visitor_21069,1
visitor_21072,1
visitor_21074,1
visitor_21075,1
visitor_21076,1
visitor_21077,1
visitor_21084,1
visitor_21085,1
visitor_21086,1
visitor_21088,1
visitor_21090,1
visitor_21093,1
visitor_21095,1
visitor_21097,1
visitor_21099,1
visitor_21100,1
visitor_21101,1
visitor_21102,1
visitor_21106,1
visitor_21107,1
visitor_21114,1
visitor_21115,1
visitor_21118,1
visitor_21122,1
visitor_21123,1
visitor_21124,1
visitor_21125,1
visitor_21126,1
visitor_21132,1
visitor_21135,1
visitor_21137,1
visitor_21139,1
visitor_21140,1
visitor_21141,1
visitor_21142,1
visitor_21143,1
visitor_21145,1
visitor_21146,1
visitor_21151,1
visitor_21152,1
visitor_21157,1
visitor_21160,1
visitor_21161,1
visitor_21162,1
visitor_21163,1
visitor_21164,1
visitor_21166,1
visitor_21169,1
visitor_21170,1
visitor_21176,1
visitor_21177,1
visitor_21182,1
visitor_21183,1
visitor_21189,1
visitor_21193,1
visitor_21196,1
visitor_21200,1
visitor_21203,1
visitor_21204,1
visitor_21205,1
visitor_21208,1
visitor_21210,1
visitor_21211,1
visitor_21214,1
visitor_21216,1
visitor_21217,1
visitor_21219,1
visitor_21220,1
visitor_21222,1
visitor_21226,1
visitor_21228,1
visitor_21229,1
visitor_21230,1
visitor_21231,1
visitor_21233,1
visitor_21234,1
visitor_21235,1
visitor_21237,1
visitor_21238,1
visitor_21242,1
visitor_21243,1
visitor_21245,1
visitor_21246,1
visitor_21249,1
visitor_21251,1
visitor_21253,1
visitor_21254,1
visitor_21256,1
visitor_21257,1
visitor_21258,1
visitor_21261,1
visitor_21262,1
visitor_21263,1
visitor_21264,1
visitor_21267,1
visitor_21268,1
visitor_21269,1
visitor_21271,1
visitor_21272,1
visitor_21273,1
visitor_21276,1
visitor_21279,1
visitor_21283,1
visitor_21285,1
visitor_21286,1
visitor_21289,1
visitor_21291,1
visitor_21293,1
visitor_21297,1
visitor_21300,1
visitor_21301,1
visitor_21302,1
visitor_21304,1
visitor_21305,1
visitor_21307,1
visitor_21308,1
visitor_21309,1
visitor_21312,1
visitor_21313,1
visitor_21315,1
visitor_21317,1
visitor_21320,1
visitor_21322,1
visitor_21326,1
visitor_21327,1
visitor_21330,1
visitor_21331,1
visitor_21336,1
visitor_21339,1
visitor_21340,1
visitor_21346,1
visitor_21347,1
visitor_21349,1
visitor_21350,1
visitor_21352,1
visitor_21353,1
visitor_21357,1
visitor_21358,1
visitor_21364,1
visitor_21365,1
visitor_21367,1
visitor_21368,1
visitor_21373,1
visitor_21374,1
visitor_21375,1
visitor_21378,1
visitor_21379,1
visitor_21380,1
visitor_21381,1
visitor_21382,1
visitor_21389,1
visitor_21392,1
visitor_21393,1
visitor_21395,1
visitor_21397,1
visitor_21398,1
visitor_21399,1
visitor_21402,1
visitor_21404,1
visitor_21406,1
visitor_21407,1
visitor_21409,1
visitor_21413,1
visitor_21414,1
visitor_21418,1
visitor_21419,1
visitor_21420,1
visitor_21424,1
visitor_21426,1
visitor_21427,1
visitor_21429,1
visitor_21435,1
visitor_21436,1
visitor_21438,1
visitor_21441,1
visitor_21442,1
visitor_21443,1
visitor_21444,1
visitor_21448,1
visitor_21450,1
visitor_21453,1
visitor_21454,1
visitor_21455,1
visitor_21457,1
visitor_21458,1
visitor_21461,1
visitor_21462,1
visitor_21465,1
visitor_21466,1
visitor_21468,1
visitor_21470,1
visitor_21474,1
visitor_21475,1
visitor_21476,1
visitor_21478,1
visitor_21479,1
visitor_21480,1
visitor_21481,1
visitor_21485,1
visitor_21487,1
visitor_21495,1
visitor_21497,1
visitor_21498,1
visitor_21499,1
visitor_21500,1
visitor_21502,1
visitor_21503,1
visitor_21504,1
visitor_21506,1
visitor_21508,1
visitor_21509,1
visitor_21517,1
visitor_21518,1
visitor_21520,1
visitor_21521,1
visitor_21523,1
visitor_21530,1
visitor_21531,1
visitor_21532,1
visitor_21534,1
visitor_21536,1
visitor_21537,1
visitor_21538,1
visitor_21539,1
visitor_21540,1
visitor_21541,1
visitor_21544,1
visitor_21549,1
visitor_21552,1
visitor_21554,1
visitor_21558,1
visitor_21562,1
visitor_21567,1
visitor_21569,1
visitor_21570,1
visitor_21571,1
visitor_21572,1
visitor_21573,1
visitor_21574,1
visitor_21575,1
visitor_21580,1
visitor_21582,1
visitor_21585,1
visitor_21589,1
visitor_21591,1
visitor_21598,1
visitor_21600,1
visitor_21601,1
visitor_21603,1
visitor_21605,1
visitor_21606,1
visitor_21607,1
visitor_21608,1
visitor_21612,1
visitor_21614,1
visitor_21615,1
visitor_21617,1
visitor_21620,1
visitor_21621,1
visitor_21622,1
visitor_21623,1
visitor_21624,1
visitor_21625,1
visitor_21632,1
visitor_21633,1
visitor_21634,1
visitor_21638,1
visitor_21639,1
visitor_21640,1
visitor_21643,1
visitor_21647,1
visitor_21648,1
visitor_21649,1
visitor_21654,1
visitor_21656,1
visitor_21658,1
visitor_21659,1
visitor_21660,1
visitor_21664,1
visitor_21666,1
visitor_21667,1
visitor_21670,1
visitor_21671,1
visitor_21672,1
visitor_21677,1
visitor_21678,1
visitor_21683,1
visitor_21688,1
visitor_21691,1
visitor_21692,1
visitor_21693,1
visitor_21695,1
visitor_21697,1
visitor_21698,1
visitor_21700,1
visitor_21704,1
visitor_21705,1
visitor_21712,1
visitor_21713,1
visitor_21714,1
visitor_21715,1
visitor_21716,1
visitor_21718,1
visitor_21724,1
visitor_21725,1
visitor_21727,1
visitor_21728,1
visitor_21733,1
visitor_21734,1
visitor_21735,1
visitor_21736,1
visitor_21737,1
visitor_21738,1
visitor_21740,1
visitor_21741,1
visitor_21742,1
visitor_21743,1
visitor_21745,1
visitor_21747,1
visitor_21749,1
visitor_21750,1
visitor_21751,1
visitor_21754,1
visitor_21755,1
visitor_21756,1
visitor_21759,1
visitor_21760,1
visitor_21762,1
visitor_21763,1
visitor_21764,1
visitor_21765,1
visitor_21766,1
visitor_21767,1
visitor_21773,1
visitor_21774,1
visitor_21776,1
visitor_21778,1
visitor_21779,1
visitor_21781,1
visitor_21784,1
visitor_21785,1
visitor_21787,1
visitor_21788,1
visitor_21789,1
visitor_21792,1
visitor_21795,1
visitor_21797,1
visitor_21802,1
visitor_21803,1
visitor_21805,1
visitor_21810,1
visitor_21813,1
visitor_21814,1
visitor_21817,1
visitor_21821,1
visitor_21822,1
visitor_21823,1
visitor_21824,1
visitor_21827,1
visitor_21830,1
visitor_21833,1
visitor_21834,1
visitor_21838,1
visitor_21846,1
visitor_21849,1
visitor_21850,1
visitor_21851,1
visitor_21852,1
visitor_21854,1
visitor_21859,1
visitor_21862,1
visitor_21869,1
visitor_21874,1
visitor_21875,1
visitor_21876,1
visitor_21878,1
visitor_21879,1
visitor_21880,1
visitor_21881,1
visitor_21882,1
visitor_21883,1
visitor_21884,1
visitor_21887,1
visitor_21889,1
visitor_21894,1
visitor_21895,1
visitor_21896,1
visitor_21898,1
visitor_21899,1
visitor_21902,1
visitor_21903,1
visitor_21904,1
visitor_21905,1
visitor_21906,1
visitor_21909,1
visitor_21910,1
visitor_21912,1
visitor_21915,1
visitor_21917,1
visitor_21920,1
visitor_21921,1
visitor_21923,1
visitor_21926,1
visitor_21930,1
visitor_21932,1
visitor_21933,1
visitor_21934,1
visitor_21937,1
visitor_21938,1
visitor_21939,1
visitor_21940,1
visitor_21941,1
visitor_21945,1
visitor_21949,1
visitor_21950,1
visitor_21952,1
visitor_21953,1
visitor_21954,1
visitor_21957,1
visitor_21959,1
visitor_21960,1
visitor_21961,1
visitor_21962,1
visitor_21965,1
visitor_21967,1
visitor_21968,1
visitor_21971,1
visitor_21972,1
visitor_21973,1
visitor_21974,1
visitor_21975,1
visitor_21977,1
visitor_21979,1
visitor_21980,1
visitor_21984,1
visitor_21986,1
visitor_21987,1
visitor_21992,1
visitor_21995,1
visitor_21996,1
visitor_21997,1
visitor_22001,1
visitor_22002,1
visitor_22003,1
visitor_22004,1
visitor_22006,1
visitor_22007,1
visitor_22008,1
visitor_22009,1
visitor_22010,1
visitor_22011,1
visitor_22015,1
visitor_22017,1
visitor_22019,1
visitor_22020,1
visitor_22021,1
visitor_22022,1
visitor_22024,1
visitor_22028,1
visitor_22029,1
visitor_22030,1
visitor_22031,1
visitor_22032,1
visitor_22033,1
visitor_22037,1
visitor_22040,1
visitor_22044,1
visitor_22049,1
visitor_22050,1
visitor_22051,1
visitor_22052,1
visitor_22053,1
visitor_22057,1
visitor_22060,1
visitor_22061,1
visitor_22063,1
visitor_22064,1
visitor_22065,1
visitor_22066,1
visitor_22067,1
visitor_22069,1
visitor_22072,1
visitor_22077,1
visitor_22080,1
visitor_22081,1
visitor_22082,1
visitor_22086,1
visitor_22091,1
visitor_22093,1
visitor_22095,1
visitor_22100,1
visitor_22101,1
visitor_22103,1
visitor_22105,1
visitor_22106,1
visitor_22107,1
visitor_22108,1
visitor_22109,1
visitor_22118,1
visitor_22122,1
visitor_22123,1
visitor_22126,1
visitor_22127,1
visitor_22129,1
visitor_22130,1
visitor_22132,1
visitor_22133,1
visitor_22134,1
visitor_22136,1
visitor_22137,1
visitor_22140,1
visitor_22142,1
visitor_22144,1
visitor_22146,1
visitor_22149,1
visitor_22150,1
visitor_22151,1
visitor_22152,1
visitor_22154,1
visitor_22157,1
visitor_22158,1
visitor_22161,1
visitor_22162,1
visitor_22164,1
visitor_22165,1
visitor_22166,1
visitor_22170,1
visitor_22172,1
visitor_22173,1
visitor_22174,1
visitor_22176,1
visitor_22179,1
visitor_22180,1
visitor_22181,1
visitor_22183,1
visitor_22184,1
visitor_22185,1
visitor_22190,1
visitor_22191,1
visitor_22193,1
visitor_22194,1
visitor_22197,1
visitor_22199,1
visitor_22202,1
visitor_22203,1
visitor_22204,1
visitor_22205,1
visitor_22207,1
visitor_22209,1
visitor_22212,1
visitor_22215,1
visitor_22216,1
visitor_22217,1
visitor_22219,1
visitor_22220,1
visitor_22230,1
visitor_22232,1
visitor_22233,1
visitor_22234,1
visitor_22235,1
visitor_22236,1
visitor_22238,1
visitor_22241,1
visitor_22243,1
visitor_22244,1
visitor_22247,1
visitor_22248,1
visitor_22250,1
visitor_22252,1
visitor_22253,1
visitor_22256,1
visitor_22258,1
visitor_22260,1
visitor_22262,1
visitor_22264,1
visitor_22267,1
visitor_22269,1
visitor_22270,1
visitor_22272,1
visitor_22273,1
visitor_22276,1
visitor_22277,1
visitor_22278,1
visitor_22279,1
visitor_22285,1
visitor_22286,1
visitor_22288,1
visitor_22289,1
visitor_22291,1
visitor_22292,1
visitor_22294,1
visitor_22297,1
visitor_22300,1
visitor_22302,1
visitor_22304,1
visitor_22305,1
visitor_22306,1
visitor_22307,1
visitor_22308,1
visitor_22309,1
visitor_22312,1
visitor_22316,1
visitor_22320,1
visitor_22324,1
visitor_22328,1
visitor_22330,1
visitor_22331,1
visitor_22333,1
visitor_22335,1
visitor_22336,1
visitor_22338,1
visitor_22339,1
visitor_22341,1
visitor_22342,1
visitor_22347,1
visitor_22349,1
visitor_22350,1
visitor_22351,1
visitor_22352,1
visitor_22356,1
visitor_22358,1
visitor_22359,1
visitor_22360,1
visitor_22363,1
visitor_22365,1
visitor_22367,1
visitor_22368,1
visitor_22369,1
visitor_22371,1
visitor_22373,1
visitor_22375,1
visitor_22378,1
visitor_22379,1
visitor_22381,1
visitor_22382,1
visitor_22383,1
visitor_22385,1
visitor_22386,1
visitor_22387,1
visitor_22388,1
visitor_22389,1
visitor_22390,1
visitor_22391,1
visitor_22392,1
visitor_22393,1
visitor_22394,1
visitor_22395,1
visitor_22396,1
visitor_22399,1
visitor_22401,1
visitor_22403,1
visitor_22404,1
visitor_22406,1
visitor_22407,1
visitor_22410,1
visitor_22411,1
visitor_22413,1
visitor_22416,1
visitor_22417,1
visitor_22420,1
visitor_22421,1
visitor_22422,1
visitor_22423,1
visitor_22424,1
visitor_22426,1
visitor_22431,1
visitor_22433,1
visitor_22434,1
visitor_22435,1
visitor_22436,1
visitor_22437,1
visitor_22439,1
visitor_22440,1
visitor_22441,1
visitor_22447,1
visitor_22448,1
visitor_22449,1
visitor_22453,1
visitor_22454,1
visitor_22455,1
visitor_22457,1
visitor_22464,1
visitor_22470,1
visitor_22474,1
visitor_22475,1
visitor_22476,1
visitor_22478,1
visitor_22479,1
visitor_22483,1
visitor_22484,1
visitor_22486,1
visitor_22487,1
visitor_22488,1
visitor_22490,1
visitor_22491,1
visitor_22492,1
visitor_22493,1
visitor_22495,1
visitor_22496,1
visitor_22498,1
visitor_22500,1
visitor_22504,1
visitor_22506,1
visitor_22507,1
visitor_22508,1
visitor_22511,1
visitor_22514,1
visitor_22520,1
visitor_22522,1
visitor_22524,1
visitor_22526,1
visitor_22531,1
visitor_22532,1
visitor_22535,1
visitor_22536,1
visitor_22541,1
visitor_22542,1
visitor_22544,1
visitor_22546,1
visitor_22547,1
visitor_22548,1
visitor_22551,1
visitor_22553,1
visitor_22555,1
visitor_22557,1
visitor_22559,1
visitor_22562,1
visitor_22565,1
visitor_22567,1
visitor_22571,1
visitor_22572,1
visitor_22574,1
visitor_22575,1
visitor_22576,1
visitor_22577,1
visitor_22578,1
visitor_22579,1
visitor_22580,1
visitor_22582,1
visitor_22587,1
visitor_22588,1
visitor_22592,1
visitor_22594,1
visitor_22595,1
visitor_22598,1
visitor_22602,1
visitor_22604,1
visitor_22608,1
visitor_22611,1
visitor_22613,1
visitor_22619,1
visitor_22620,1
visitor_22622,1
visitor_22623,1
visitor_22624,1
visitor_22627,1
visitor_22629,1
visitor_22630,1
visitor_22631,1
visitor_22633,1
visitor_22637,1
visitor_22639,1
visitor_22641,1
visitor_22642,1
visitor_22645,1
visitor_22648,1
visitor_22651,1
visitor_22662,1
visitor_22663,1
visitor_22666,1
visitor_22667,1
visitor_22669,1
visitor_22670,1
visitor_22671,1
visitor_22675,1
visitor_22677,1
visitor_22678,1
visitor_22679,1
visitor_22680,1
visitor_22681,1
visitor_22682,1
visitor_22684,1
visitor_22687,1
visitor_22691,1
visitor_22692,1
visitor_22693,1
visitor_22695,1
visitor_22696,1
visitor_22697,1
visitor_22698,1
visitor_22699,1
visitor_22700,1
visitor_22703,1
visitor_22704,1
visitor_22706,1
visitor_22709,1
visitor_22711,1
visitor_22712,1
visitor_22715,1
visitor_22716,1
visitor_22721,1
visitor_22725,1
visitor_22728,1
visitor_22729,1
visitor_22730,1
visitor_22731,1
visitor_22736,1
visitor_22738,1
visitor_22739,1
visitor_22740,1
visitor_22741,1
visitor_22746,1
visitor_22752,1
visitor_22753,1
visitor_22754,1
visitor_22757,1
visitor_22764,1
visitor_22765,1
visitor_22766,1
visitor_22768,1
visitor_22770,1
visitor_22773,1
visitor_22775,1
visitor_22778,1
visitor_22779,1
visitor_22780,1
visitor_22781,1
visitor_22785,1
visitor_22786,1
visitor_22788,1
visitor_22789,1
visitor_22790,1
visitor_22798,1
visitor_22800,1
visitor_22803,1
visitor_22806,1
visitor_22807,1
visitor_22808,1
visitor_22813,1
visitor_22815,1
visitor_22816,1
visitor_22821,1
visitor_22823,1
visitor_22824,1
visitor_22825,1
visitor_22826,1
visitor_22827,1
visitor_22828,1
visitor_22833,1
visitor_22834,1
visitor_22837,1
visitor_22839,1
visitor_22843,1
visitor_22845,1
visitor_22846,1
visitor_22847,1
visitor_22848,1
visitor_22849,1
visitor_22850,1
visitor_22852,1
visitor_22854,1
visitor_22855,1
visitor_22857,1
visitor_22858,1
visitor_22859,1
visitor_22861,1
visitor_22866,1
visitor_22867,1
visitor_22869,1
visitor_22871,1
visitor_22872,1
visitor_22873,1
visitor_22874,1
visitor_22875,1
visitor_22878,1
visitor_22879,1
visitor_22881,1
visitor_22882,1
visitor_22884,1
visitor_22885,1
visitor_22887,1
visitor_22890,1
visitor_22892,1
visitor_22894,1
visitor_22895,1
visitor_22896,1
visitor_22897,1
visitor_22900,1
visitor_22901,1
visitor_22912,1
visitor_22917,1
visitor_22918,1
visitor_22920,1
visitor_22921,1
visitor_22924,1
visitor_22925,1
visitor_22928,1
visitor_22929,1
visitor_22930,1
visitor_22933,1
visitor_22934,1
visitor_22935,1
visitor_22936,1
visitor_22939,1
visitor_22940,1
visitor_22942,1
visitor_22944,1
visitor_22948,1
visitor_22951,1
visitor_22953,1
visitor_22955,1
visitor_22956,1
visitor_22960,1
visitor_22961,1
visitor_22962,1
visitor_22965,1
visitor_22967,1
visitor_22968,1
visitor_22969,1
visitor_22970,1
visitor_22973,1
visitor_22976,1
visitor_22977,1
visitor_22983,1
visitor_22985,1
visitor_22987,1
visitor_22988,1
visitor_22990,1
visitor_22992,1
visitor_22993,1
visitor_22997,1
visitor_22998,1
visitor_23002,1
visitor_23005,1
visitor_23006,1
visitor_23014,1
visitor_23015,1
visitor_23016,1
visitor_23022,1
visitor_23024,1
visitor_23025,1
visitor_23027,1
visitor_23028,1
visitor_23029,1
visitor_23031,1
visitor_23032,1
visitor_23036,1
visitor_23040,1
visitor_23042,1
visitor_23044,1
visitor_23045,1
visitor_23046,1
visitor_23049,1
visitor_23051,1
visitor_23052,1
visitor_23054,1
visitor_23056,1
visitor_23057,1
visitor_23058,1
visitor_23062,1
visitor_23063,1
visitor_23065,1
visitor_23068,1
visitor_23069,1
visitor_23072,1
visitor_23074,1
visitor_23075,1
visitor_23078,1
visitor_23080,1
visitor_23081,1
visitor_23087,1
visitor_23088,1
visitor_23090,1
visitor_23091,1
visitor_23092,1
visitor_23095,1
visitor_23096,1
visitor_23097,1
visitor_23099,1
visitor_23100,1
visitor_23101,1
visitor_23103,1
visitor_23105,1
visitor_23106,1
visitor_23109,1
visitor_23110,1
visitor_23113,1
visitor_23114,1
visitor_23115,1
visitor_23116,1
visitor_23119,1
visitor_23120,1
visitor_23121,1
visitor_23123,1
visitor_23125,1
visitor_23136,1
visitor_23138,1
visitor_23141,1
visitor_23143,1
visitor_23145,1
visitor_23146,1
visitor_23147,1
visitor_23149,1
visitor_23151,1
visitor_23153,1
visitor_23157,1
visitor_23161,1
visitor_23163,1
visitor_23165,1
visitor_23166,1
visitor_23170,1
visitor_23175,1
visitor_23176,1
visitor_23177,1
visitor_23181,1
visitor_23182,1
visitor_23188,1
visitor_23189,1
visitor_23190,1
visitor_23193,1
visitor_23194,1
visitor_23196,1
visitor_23202,1
visitor_23203,1
visitor_23207,1
visitor_23208,1
visitor_23210,1
visitor_23213,1
visitor_23215,1
visitor_23219,1
visitor_23220,1
visitor_23223,1
visitor_23226,1
visitor_23227,1
visitor_23229,1
visitor_23230,1
visitor_23234,1
visitor_23235,1
visitor_23238,1
visitor_23240,1
visitor_23242,1
visitor_23243,1
visitor_23244,1
visitor_23247,1
visitor_23248,1
visitor_23250,1
visitor_23251,1
visitor_23252,1
visitor_23261,1
visitor_23264,1
visitor_23266,1
visitor_23270,1
visitor_23272,1
visitor_23273,1
visitor_23276,1
visitor_23280,1
visitor_23281,1
visitor_23282,1
visitor_23286,1
visitor_23287,1
visitor_23291,1
visitor_23292,1
visitor_23296,1
visitor_23298,1
visitor_23304,1
visitor_23306,1
visitor_23307,1
visitor_23311,1
visitor_23312,1
visitor_23316,1
visitor_23317,1
visitor_23318,1
visitor_23319,1
visitor_23321,1
visitor_23323,1
visitor_23326,1
visitor_23328,1
visitor_23332,1
visitor_23335,1
visitor_23342,1
visitor_23343,1
visitor_23344,1
visitor_23350,1
visitor_23351,1
visitor_23352,1
visitor_23353,1
