date,place,salesman,Time (ex : 18 means from 18.00 to 19.00),visitor_id,"salesman suggested flyers (no:0, yes:1)","visitorid took flyer (no:0, yes:1)"
5/2/2014,Bastille,Lisiane,20,visitor_73976,0,0
5/2/2014,Bastille,Lisiane,20,visitor_74026,1,1
5/2/2014,Bastille,Lisiane,20,visitor_74043,0,0
5/2/2014,Bastille,Lisiane,20,visitor_74065,0,0
5/2/2014,Bastille,Lisiane,20,visitor_74084,0,0
5/2/2014,Bastille,Lisiane,20,visitor_74085,0,0
5/2/2014,Bastille,Lisiane,20,visitor_74086,0,0
5/2/2014,Bastille,Lisiane,20,visitor_74091,0,0
5/2/2014,Bastille,Lisiane,20,visitor_74109,0,0
5/2/2014,Bastille,Lisiane,20,visitor_74111,1,1
5/2/2014,Bastille,Lisiane,20,visitor_74120,0,0
5/2/2014,Bastille,Lisiane,20,visitor_74149,0,0
5/2/2014,Bastille,Lisiane,20,visitor_74155,0,0
5/2/2014,Bastille,Lisiane,20,visitor_74167,0,0
5/2/2014,Bastille,Lisiane,20,visitor_74188,1,0
5/2/2014,Bastille,Lisiane,20,visitor_74198,0,0
5/2/2014,Bastille,Lisiane,20,visitor_74200,0,0
5/2/2014,Bastille,Lisiane,20,visitor_74211,1,1
5/2/2014,Bastille,Lisiane,20,visitor_74228,0,0
5/2/2014,Bastille,Lisiane,20,visitor_74233,0,0
5/2/2014,Bastille,Lisiane,20,visitor_74234,0,0
5/2/2014,Bastille,Lisiane,20,visitor_74248,0,0
5/2/2014,Bastille,Lisiane,20,visitor_74286,0,0
5/2/2014,Bastille,Lisiane,20,visitor_74305,1,1
5/2/2014,Bastille,Lisiane,20,visitor_74320,0,0
5/2/2014,Bastille,Lisiane,20,visitor_74332,0,0
5/2/2014,Bastille,Lisiane,20,visitor_74334,0,0
5/2/2014,Bastille,Lisiane,20,visitor_74336,0,0
5/2/2014,Bastille,Lisiane,20,visitor_74340,0,0
5/2/2014,Bastille,Lisiane,20,visitor_74355,0,0
5/2/2014,Bastille,Lisiane,20,visitor_74381,1,1
5/2/2014,Bastille,Lisiane,20,visitor_74382,0,0
5/2/2014,Bastille,Lisiane,20,visitor_74385,0,0
5/2/2014,Bastille,Lisiane,20,visitor_74387,0,0
5/2/2014,Bastille,Lisiane,20,visitor_74430,0,0
5/2/2014,Bastille,Lisiane,20,visitor_74432,1,1
5/2/2014,Bastille,Lisiane,20,visitor_74444,1,0
5/2/2014,Bastille,Lisiane,20,visitor_74460,0,0
5/2/2014,Bastille,Lisiane,20,visitor_74464,0,0
5/2/2014,Bastille,Lisiane,20,visitor_74466,0,0
5/2/2014,Bastille,Lisiane,20,visitor_74471,0,0
5/2/2014,Bastille,Lisiane,20,visitor_74475,1,0
5/2/2014,Bastille,Lisiane,20,visitor_74482,0,0
5/2/2014,Bastille,Lisiane,20,visitor_74532,0,0
5/2/2014,Bastille,Lisiane,20,visitor_74563,0,0
5/2/2014,Bastille,Lisiane,20,visitor_74564,0,0
5/2/2014,Bastille,Lisiane,20,visitor_74578,0,0
5/2/2014,Bastille,Lisiane,20,visitor_74591,0,0
5/2/2014,Bastille,Lisiane,20,visitor_74604,0,0
5/2/2014,Bastille,Lisiane,20,visitor_74605,0,0
5/2/2014,Bastille,Lisiane,20,visitor_74607,0,0
5/2/2014,Bastille,Lisiane,20,visitor_74614,1,0
5/2/2014,Bastille,Lisiane,20,visitor_74628,0,0
5/2/2014,Bastille,Lisiane,20,visitor_74632,0,0
5/2/2014,Bastille,Lisiane,20,visitor_74636,1,1
5/2/2014,Bastille,Lisiane,20,visitor_74654,0,0
5/2/2014,Bastille,Lisiane,20,visitor_74658,0,0
5/2/2014,Bastille,Lisiane,20,visitor_74680,0,0
5/2/2014,Bastille,Lisiane,20,visitor_74682,0,0
5/2/2014,Bastille,Lisiane,20,visitor_74683,0,0
5/2/2014,Bastille,Lisiane,20,visitor_74692,0,0
5/2/2014,Bastille,Lisiane,20,visitor_74699,0,0
5/2/2014,Bastille,Lisiane,20,visitor_74726,0,0
5/2/2014,Bastille,Lisiane,20,visitor_74743,0,0
5/2/2014,Bastille,Lisiane,20,visitor_74774,0,0
5/2/2014,Bastille,Lisiane,20,visitor_74788,0,0
5/2/2014,Bastille,Lisiane,20,visitor_74796,0,0
5/2/2014,Bastille,Lisiane,20,visitor_74807,0,0
5/2/2014,Bastille,Lisiane,20,visitor_74843,0,0
5/2/2014,Bastille,Lisiane,20,visitor_74861,0,0
5/2/2014,Bastille,Lisiane,20,visitor_74884,0,0
5/2/2014,Bastille,Lisiane,20,visitor_74925,0,0
5/2/2014,Bastille,Lisiane,20,visitor_74928,0,0
5/2/2014,Bastille,Lisiane,20,visitor_74930,0,0
5/2/2014,Bastille,Lisiane,20,visitor_75008,0,0
5/2/2014,Bastille,Lisiane,20,visitor_75046,1,1
5/2/2014,Bastille,Lisiane,20,visitor_75061,1,1
5/2/2014,Bastille,Lisiane,20,visitor_75073,0,0
5/2/2014,Bastille,Lisiane,20,visitor_75083,0,0
5/2/2014,Bastille,Lisiane,20,visitor_75101,0,0
5/2/2014,Bastille,Lisiane,20,visitor_75112,0,0
5/2/2014,Bastille,Lisiane,20,visitor_75120,0,0
5/2/2014,Bastille,Lisiane,20,visitor_75129,1,0
5/2/2014,Bastille,Lisiane,20,visitor_75151,0,0
5/2/2014,Bastille,Lisiane,20,visitor_75161,0,0
5/2/2014,Bastille,Lisiane,20,visitor_75169,0,0
5/2/2014,Bastille,Lisiane,20,visitor_75173,1,0
5/2/2014,Bastille,Lisiane,20,visitor_75175,0,0
5/2/2014,Bastille,Lisiane,20,visitor_75190,0,0
5/2/2014,Bastille,Lisiane,20,visitor_75205,0,0
5/2/2014,Bastille,Lisiane,20,visitor_75245,0,0
5/2/2014,Bastille,Lisiane,20,visitor_75265,0,0
5/2/2014,Bastille,Lisiane,20,visitor_75276,0,0
5/2/2014,Bastille,Lisiane,20,visitor_75294,0,0
5/2/2014,Bastille,Lisiane,20,visitor_75332,0,0
5/2/2014,Bastille,Lisiane,20,visitor_75350,0,0
5/2/2014,Bastille,Lisiane,20,visitor_75357,0,0
5/2/2014,Bastille,Lisiane,20,visitor_75379,0,0
5/2/2014,Bastille,Lisiane,20,visitor_75403,0,0
5/2/2014,Bastille,Lisiane,20,visitor_75408,1,1
5/2/2014,Bastille,Lisiane,20,visitor_75409,0,0
5/2/2014,Bastille,Lisiane,20,visitor_75410,0,0
5/2/2014,Bastille,Lisiane,20,visitor_75443,1,0
5/2/2014,Bastille,Lisiane,20,visitor_75470,0,0
5/2/2014,Bastille,Lisiane,20,visitor_75479,0,0
5/2/2014,Bastille,Lisiane,20,visitor_75500,0,0
5/2/2014,Bastille,Lisiane,20,visitor_75515,0,0
5/2/2014,Bastille,Lisiane,20,visitor_75533,1,1
5/2/2014,Bastille,Lisiane,20,visitor_75554,1,1
5/2/2014,Bastille,Lisiane,20,visitor_75573,0,0
5/2/2014,Bastille,Lisiane,20,visitor_75605,0,0
5/2/2014,Bastille,Lisiane,20,visitor_75619,0,0
5/2/2014,Bastille,Lisiane,20,visitor_75655,1,1
5/2/2014,Bastille,Lisiane,20,visitor_75662,1,1
5/2/2014,Bastille,Lisiane,20,visitor_75665,0,0
5/2/2014,Bastille,Lisiane,21,visitor_75670,0,0
5/2/2014,Bastille,Lisiane,21,visitor_75679,0,0
5/2/2014,Bastille,Lisiane,21,visitor_75683,1,0
5/2/2014,Bastille,Lisiane,21,visitor_75685,0,0
5/2/2014,Bastille,Lisiane,21,visitor_75693,0,0
5/2/2014,Bastille,Lisiane,21,visitor_75705,0,0
5/2/2014,Bastille,Lisiane,21,visitor_75716,0,0
5/2/2014,Bastille,Lisiane,21,visitor_75733,0,0
5/2/2014,Bastille,Lisiane,21,visitor_75743,0,0
5/2/2014,Bastille,Lisiane,21,visitor_75780,0,0
5/2/2014,Bastille,Lisiane,21,visitor_75782,1,1
5/2/2014,Bastille,Lisiane,21,visitor_75784,0,0
5/2/2014,Bastille,Lisiane,21,visitor_75796,1,0
5/2/2014,Bastille,Lisiane,21,visitor_75887,0,0
5/2/2014,Bastille,Lisiane,21,visitor_75905,0,0
5/2/2014,Bastille,Lisiane,21,visitor_75960,0,0
5/2/2014,Bastille,Lisiane,21,visitor_75969,0,0
5/2/2014,Bastille,Lisiane,21,visitor_75984,0,0
5/2/2014,Bastille,Lisiane,21,visitor_76012,0,0
5/2/2014,Bastille,Lisiane,21,visitor_76016,0,0
5/2/2014,Bastille,Lisiane,21,visitor_76032,0,0
5/2/2014,Bastille,Lisiane,21,visitor_76045,0,0
5/2/2014,Bastille,Lisiane,21,visitor_76050,0,0
5/2/2014,Bastille,Lisiane,21,visitor_76071,1,0
5/2/2014,Bastille,Lisiane,21,visitor_76093,1,1
5/2/2014,Bastille,Lisiane,21,visitor_76098,0,0
5/2/2014,Bastille,Lisiane,21,visitor_76115,0,0
5/2/2014,Bastille,Lisiane,21,visitor_76136,0,0
5/2/2014,Bastille,Lisiane,21,visitor_76148,0,0
5/2/2014,Bastille,Lisiane,21,visitor_76164,0,0
5/2/2014,Bastille,Lisiane,21,visitor_76167,0,0
5/2/2014,Bastille,Lisiane,21,visitor_76189,0,0
5/2/2014,Bastille,Lisiane,21,visitor_76193,0,0
5/2/2014,Bastille,Lisiane,21,visitor_76206,0,0
5/2/2014,Bastille,Lisiane,21,visitor_76211,1,0
5/2/2014,Bastille,Lisiane,21,visitor_76212,0,0
5/2/2014,Bastille,Lisiane,21,visitor_76216,0,0
5/2/2014,Bastille,Lisiane,21,visitor_76236,0,0
5/2/2014,Bastille,Lisiane,21,visitor_76237,1,0
5/2/2014,Bastille,Lisiane,21,visitor_76248,0,0
5/2/2014,Bastille,Lisiane,21,visitor_76256,0,0
5/2/2014,Bastille,Lisiane,21,visitor_76277,0,0
5/2/2014,Bastille,Lisiane,21,visitor_76283,0,0
5/2/2014,Bastille,Lisiane,21,visitor_76308,0,0
5/2/2014,Bastille,Lisiane,21,visitor_76314,0,0
5/2/2014,Bastille,Lisiane,21,visitor_76326,0,0
5/2/2014,Bastille,Lisiane,21,visitor_76329,0,0
5/2/2014,Bastille,Lisiane,21,visitor_76404,0,0
5/2/2014,Bastille,Lisiane,21,visitor_76472,0,0
5/2/2014,Bastille,Lisiane,21,visitor_76485,0,0
5/2/2014,Bastille,Lisiane,21,visitor_76495,0,0
5/2/2014,Bastille,Lisiane,21,visitor_76502,0,0
5/2/2014,Bastille,Lisiane,21,visitor_76510,0,0
5/2/2014,Bastille,Lisiane,21,visitor_76522,0,0
5/2/2014,Bastille,Lisiane,21,visitor_76525,0,0
5/2/2014,Bastille,Lisiane,21,visitor_76535,0,0
5/2/2014,Bastille,Lisiane,21,visitor_76539,0,0
5/2/2014,Bastille,Lisiane,21,visitor_76550,0,0
5/2/2014,Bastille,Lisiane,21,visitor_76551,0,0
5/2/2014,Bastille,Lisiane,21,visitor_76560,0,0
5/2/2014,Bastille,Lisiane,21,visitor_76579,0,0
5/2/2014,Bastille,Lisiane,21,visitor_76595,0,0
5/2/2014,Bastille,Lisiane,21,visitor_76600,0,0
5/2/2014,Bastille,Lisiane,21,visitor_76601,0,0
5/2/2014,Bastille,Lisiane,21,visitor_76605,0,0
5/2/2014,Bastille,Lisiane,21,visitor_76616,0,0
5/2/2014,Bastille,Lisiane,21,visitor_76617,1,1
5/2/2014,Bastille,Lisiane,21,visitor_76628,0,0
5/2/2014,Bastille,Lisiane,21,visitor_76644,0,0
5/2/2014,Bastille,Lisiane,21,visitor_76667,0,0
5/2/2014,Bastille,Lisiane,21,visitor_76684,0,0
5/2/2014,Bastille,Lisiane,21,visitor_76690,0,0
5/2/2014,Bastille,Lisiane,21,visitor_76756,0,0
5/2/2014,Bastille,Lisiane,21,visitor_76760,1,1
5/2/2014,Bastille,Lisiane,21,visitor_76774,1,1
5/2/2014,Bastille,Lisiane,21,visitor_76785,0,0
5/2/2014,Bastille,Lisiane,21,visitor_76793,0,0
5/2/2014,Bastille,Lisiane,21,visitor_76802,1,1
5/2/2014,Bastille,Lisiane,21,visitor_76823,0,0
5/2/2014,Bastille,Lisiane,21,visitor_76824,0,0
5/2/2014,Bastille,Lisiane,21,visitor_76847,0,0
5/2/2014,Bastille,Lisiane,21,visitor_76868,0,0
5/2/2014,Bastille,Lisiane,21,visitor_76922,0,0
5/2/2014,Bastille,Lisiane,21,visitor_76963,0,0
5/2/2014,Bastille,Lisiane,21,visitor_76968,0,0
5/2/2014,Bastille,Lisiane,21,visitor_76973,0,0
5/2/2014,Bastille,Lisiane,21,visitor_76979,0,0
5/2/2014,Bastille,Lisiane,21,visitor_77007,0,0
5/2/2014,Bastille,Lisiane,21,visitor_77011,0,0
5/2/2014,Bastille,Lisiane,21,visitor_77012,0,0
5/2/2014,Bastille,Lisiane,21,visitor_77022,0,0
5/2/2014,Bastille,Lisiane,21,visitor_77028,0,0
5/2/2014,Bastille,Lisiane,21,visitor_77054,1,0
5/2/2014,Bastille,Lisiane,21,visitor_77055,0,0
5/2/2014,Bastille,Lisiane,21,visitor_77066,0,0
5/2/2014,Bastille,Lisiane,21,visitor_77086,0,0
5/2/2014,Bastille,Lisiane,21,visitor_77103,0,0
5/2/2014,Bastille,Lisiane,21,visitor_77104,1,1
5/2/2014,Bastille,Lisiane,21,visitor_77110,1,0
5/2/2014,Bastille,Lisiane,21,visitor_77129,0,0
5/2/2014,Bastille,Lisiane,21,visitor_77132,0,0
5/2/2014,Bastille,Lisiane,21,visitor_77135,0,0
5/2/2014,Bastille,Lisiane,21,visitor_77158,0,0
5/2/2014,Bastille,Lisiane,21,visitor_77159,0,0
5/2/2014,Bastille,Lisiane,21,visitor_77166,0,0
5/2/2014,Bastille,Lisiane,21,visitor_77187,0,0
5/2/2014,Bastille,Lisiane,21,visitor_77221,0,0
5/2/2014,Bastille,Lisiane,21,visitor_77248,0,0
5/2/2014,Bastille,Lisiane,21,visitor_77309,0,0
5/2/2014,Bastille,Lisiane,21,visitor_77318,0,0
5/2/2014,Bastille,Lisiane,21,visitor_77328,0,0
5/2/2014,Bastille,Lisiane,21,visitor_77331,0,0
5/2/2014,Bastille,Lisiane,21,visitor_77342,0,0
5/2/2014,Bastille,Lisiane,21,visitor_77355,0,0
5/2/2014,Bastille,Lisiane,21,visitor_77373,0,0
5/2/2014,Bastille,Lisiane,21,visitor_77392,0,0
5/2/2014,Bastille,Lisiane,21,visitor_77407,0,0
5/2/2014,Bastille,Lisiane,21,visitor_77429,1,0
5/2/2014,Bastille,Lisiane,21,visitor_77440,0,0
5/2/2014,Bastille,Lisiane,21,visitor_77474,1,1
5/2/2014,Bastille,Lisiane,21,visitor_77475,0,0
5/2/2014,Bastille,Lisiane,21,visitor_77477,0,0
5/2/2014,Bastille,Lisiane,21,visitor_77484,0,0
5/2/2014,Bastille,Lisiane,21,visitor_77503,0,0
5/2/2014,Bastille,Lisiane,21,visitor_77510,0,0
5/2/2014,Bastille,Lisiane,21,visitor_77511,0,0
5/2/2014,Bastille,Lisiane,21,visitor_77514,0,0
5/2/2014,Bastille,Lisiane,21,visitor_77519,0,0
5/2/2014,Bastille,Lisiane,21,visitor_77562,0,0
5/2/2014,Bastille,Lisiane,21,visitor_77569,0,0
5/2/2014,Bastille,Lisiane,21,visitor_77592,0,0
5/2/2014,Bastille,Lisiane,21,visitor_77599,1,0
5/2/2014,Bastille,Lisiane,22,visitor_77633,1,0
5/2/2014,Bastille,Lisiane,22,visitor_77654,0,0
5/2/2014,Bastille,Lisiane,22,visitor_77674,0,0
5/2/2014,Bastille,Lisiane,22,visitor_77705,0,0
5/2/2014,Bastille,Lisiane,22,visitor_77714,0,0
5/2/2014,Bastille,Lisiane,22,visitor_77749,1,0
5/2/2014,Bastille,Lisiane,22,visitor_77783,0,0
5/2/2014,Bastille,Lisiane,22,visitor_77796,0,0
5/2/2014,Bastille,Lisiane,22,visitor_77798,0,0
5/2/2014,Bastille,Lisiane,22,visitor_77815,0,0
5/2/2014,Bastille,Lisiane,22,visitor_77825,0,0
5/2/2014,Bastille,Lisiane,22,visitor_77827,0,0
5/2/2014,Bastille,Lisiane,22,visitor_77843,0,0
5/2/2014,Bastille,Lisiane,22,visitor_77892,0,0
5/2/2014,Bastille,Lisiane,22,visitor_1542,1,1
5/2/2014,Bastille,Lisiane,22,visitor_77909,0,0
5/2/2014,Bastille,Lisiane,22,visitor_77942,0,0
5/2/2014,Bastille,Lisiane,22,visitor_77971,0,0
5/2/2014,Bastille,Lisiane,22,visitor_77977,0,0
5/2/2014,Bastille,Lisiane,22,visitor_77996,1,0
5/2/2014,Bastille,Lisiane,22,visitor_78004,0,0
5/2/2014,Bastille,Lisiane,22,visitor_78022,0,0
5/2/2014,Bastille,Lisiane,22,visitor_78035,0,0
5/2/2014,Bastille,Lisiane,22,visitor_78056,0,0
5/2/2014,Bastille,Lisiane,22,visitor_78062,0,0
5/2/2014,Bastille,Lisiane,22,visitor_78082,1,0
5/2/2014,Bastille,Lisiane,22,visitor_78083,0,0
5/2/2014,Bastille,Lisiane,22,visitor_78088,0,0
5/2/2014,Bastille,Lisiane,22,visitor_78092,0,0
5/2/2014,Bastille,Lisiane,22,visitor_78103,0,0
5/2/2014,Bastille,Lisiane,22,visitor_78122,1,0
5/2/2014,Bastille,Lisiane,22,visitor_78143,0,0
5/2/2014,Bastille,Lisiane,22,visitor_78155,0,0
5/2/2014,Bastille,Lisiane,22,visitor_78188,0,0
5/2/2014,Bastille,Lisiane,22,visitor_78196,0,0
5/2/2014,Bastille,Lisiane,22,visitor_78222,0,0
5/2/2014,Bastille,Lisiane,22,visitor_78236,0,0
5/2/2014,Bastille,Lisiane,22,visitor_78242,0,0
5/2/2014,Bastille,Lisiane,23,visitor_78331,1,0
5/2/2014,Bastille,Lisiane,23,visitor_78365,0,0
5/2/2014,Bastille,Lisiane,23,visitor_78369,0,0
5/2/2014,Bastille,Lisiane,23,visitor_78382,0,0
5/2/2014,Bastille,Lisiane,23,visitor_78415,1,0
5/2/2014,Bastille,Lisiane,23,visitor_78454,0,0
5/2/2014,Bastille,Lisiane,23,visitor_78472,1,0
5/2/2014,Bastille,Lisiane,23,visitor_78521,0,0
5/2/2014,Bastille,Lisiane,23,visitor_78535,0,0
5/2/2014,Bastille,Lisiane,23,visitor_78561,0,0
5/2/2014,Bastille,Lisiane,23,visitor_78569,0,0
5/2/2014,Bastille,Lisiane,23,visitor_78574,0,0
5/2/2014,Bastille,Lisiane,23,visitor_78587,0,0
5/2/2014,Bastille,Lisiane,23,visitor_78614,0,0
5/2/2014,Bastille,Lisiane,23,visitor_78642,0,0
5/2/2014,Bastille,Lisiane,23,visitor_78646,0,0
5/2/2014,Bastille,Lisiane,23,visitor_78672,0,0
5/2/2014,Bastille,Lisiane,23,visitor_78688,0,0
5/2/2014,Bastille,Lisiane,23,visitor_78696,0,0
5/2/2014,Bastille,Lisiane,23,visitor_78711,1,1
5/2/2014,Bastille,Lisiane,23,visitor_78715,0,0
5/2/2014,Bastille,Lisiane,23,visitor_78720,0,0
5/2/2014,Bastille,Lisiane,23,visitor_78736,0,0
5/2/2014,Bastille,Lisiane,23,visitor_78764,0,0
5/2/2014,Bastille,Lisiane,23,visitor_78765,0,0
5/2/2014,Bastille,Lisiane,23,visitor_78771,1,0
5/2/2014,Bastille,Lisiane,23,visitor_78775,0,0
5/2/2014,Bastille,Lisiane,23,visitor_78779,0,0
5/2/2014,Bastille,Lisiane,23,visitor_78780,0,0
5/2/2014,Bastille,Lisiane,23,visitor_78834,0,0
5/2/2014,Bastille,Lisiane,23,visitor_78851,0,0
5/2/2014,Bastille,Lisiane,23,visitor_78865,1,0
5/2/2014,Bastille,Lisiane,23,visitor_78900,0,0
5/2/2014,Bastille,Lisiane,23,visitor_78902,1,0
5/2/2014,Bastille,Lisiane,23,visitor_78932,0,0
5/2/2014,Bastille,Lisiane,23,visitor_78979,1,1
5/2/2014,Bastille,Lisiane,23,visitor_78992,0,0
5/2/2014,Bastille,Lisiane,23,visitor_79029,0,0
5/2/2014,Bastille,Lisiane,23,visitor_79041,0,0
5/2/2014,Bastille,Lisiane,23,visitor_79053,0,0
5/2/2014,Bastille,Lisiane,23,visitor_79060,0,0
5/2/2014,Bastille,Lisiane,23,visitor_79125,0,0
5/2/2014,Bastille,Lisiane,23,visitor_79166,0,0
5/2/2014,Bastille,Lisiane,23,visitor_79172,1,1
5/2/2014,Bastille,Lisiane,23,visitor_79174,0,0
5/2/2014,Bastille,Lisiane,23,visitor_79207,0,0
5/2/2014,Bastille,Lisiane,23,visitor_79218,0,0
5/2/2014,Bastille,Lisiane,23,visitor_79235,0,0
5/2/2014,Bastille,Lisiane,23,visitor_79237,0,0
5/2/2014,Bastille,Lisiane,23,visitor_79248,1,0
5/3/2014,Champs Elysees,Lisiane,18,visitor_79275,0,0
5/3/2014,Champs Elysees,Lisiane,18,visitor_79281,0,0
5/3/2014,Champs Elysees,Lisiane,18,visitor_79288,0,0
5/3/2014,Champs Elysees,Lisiane,18,visitor_79390,0,0
5/3/2014,Champs Elysees,Lisiane,18,visitor_79399,0,0
5/3/2014,Champs Elysees,Lisiane,18,visitor_79500,0,0
5/3/2014,Champs Elysees,Lisiane,18,visitor_79513,0,0
5/3/2014,Champs Elysees,Lisiane,18,visitor_79514,0,0
5/3/2014,Champs Elysees,Lisiane,18,visitor_79518,0,0
5/3/2014,Champs Elysees,Lisiane,18,visitor_79531,1,0
5/3/2014,Champs Elysees,Lisiane,18,visitor_79545,0,0
5/3/2014,Champs Elysees,Lisiane,18,visitor_79546,0,0
5/3/2014,Champs Elysees,Lisiane,18,visitor_79572,0,0
5/3/2014,Champs Elysees,Lisiane,18,visitor_79580,0,0
5/3/2014,Champs Elysees,Lisiane,18,visitor_79595,0,0
5/3/2014,Champs Elysees,Lisiane,18,visitor_79608,0,0
5/3/2014,Champs Elysees,Lisiane,18,visitor_79614,0,0
5/3/2014,Champs Elysees,Lisiane,18,visitor_79631,0,0
5/3/2014,Champs Elysees,Lisiane,18,visitor_79646,0,0
5/3/2014,Champs Elysees,Lisiane,18,visitor_79658,0,0
5/3/2014,Champs Elysees,Lisiane,18,visitor_79669,0,0
5/3/2014,Champs Elysees,Lisiane,18,visitor_79713,0,0
5/3/2014,Champs Elysees,Lisiane,18,visitor_79764,0,0
5/3/2014,Champs Elysees,Lisiane,18,visitor_79765,0,0
5/3/2014,Champs Elysees,Lisiane,18,visitor_79766,0,0
5/3/2014,Champs Elysees,Lisiane,18,visitor_79806,0,0
5/3/2014,Champs Elysees,Lisiane,18,visitor_79810,0,0
5/3/2014,Champs Elysees,Lisiane,18,visitor_79852,1,0
5/3/2014,Champs Elysees,Lisiane,18,visitor_79883,0,0
5/3/2014,Champs Elysees,Lisiane,18,visitor_79895,0,0
5/3/2014,Champs Elysees,Lisiane,18,visitor_79911,0,0
5/3/2014,Champs Elysees,Lisiane,18,visitor_79949,0,0
5/3/2014,Champs Elysees,Lisiane,18,visitor_79950,0,0
5/3/2014,Champs Elysees,Lisiane,18,visitor_79957,0,0
5/3/2014,Champs Elysees,Lisiane,18,visitor_79966,0,0
5/3/2014,Champs Elysees,Lisiane,18,visitor_79985,0,0
5/3/2014,Champs Elysees,Lisiane,18,visitor_79990,0,0
5/3/2014,Champs Elysees,Lisiane,18,visitor_79998,0,0
5/3/2014,Champs Elysees,Lisiane,18,visitor_80025,0,0
5/3/2014,Champs Elysees,Lisiane,18,visitor_80063,0,0
5/3/2014,Champs Elysees,Lisiane,18,visitor_80067,0,0
5/3/2014,Champs Elysees,Lisiane,18,visitor_80092,0,0
5/3/2014,Champs Elysees,Lisiane,18,visitor_80098,0,0
5/3/2014,Champs Elysees,Lisiane,18,visitor_80118,0,0
5/3/2014,Champs Elysees,Lisiane,18,visitor_80141,0,0
5/3/2014,Champs Elysees,Lisiane,18,visitor_80143,1,0
5/3/2014,Champs Elysees,Lisiane,18,visitor_80147,0,0
5/3/2014,Champs Elysees,Lisiane,18,visitor_80151,0,0
5/3/2014,Champs Elysees,Lisiane,18,visitor_80152,0,0
5/3/2014,Champs Elysees,Lisiane,18,visitor_80157,0,0
5/3/2014,Champs Elysees,Lisiane,18,visitor_80240,1,0
5/3/2014,Champs Elysees,Lisiane,18,visitor_80262,0,0
5/3/2014,Champs Elysees,Lisiane,18,visitor_80291,0,0
5/3/2014,Champs Elysees,Lisiane,18,visitor_80306,0,0
5/3/2014,Champs Elysees,Lisiane,18,visitor_80314,1,0
5/3/2014,Champs Elysees,Lisiane,18,visitor_80320,0,0
5/3/2014,Champs Elysees,Lisiane,18,visitor_80326,0,0
5/3/2014,Champs Elysees,Lisiane,18,visitor_80329,0,0
5/3/2014,Champs Elysees,Lisiane,18,visitor_80352,0,0
5/3/2014,Champs Elysees,Lisiane,18,visitor_80356,0,0
5/3/2014,Champs Elysees,Lisiane,18,visitor_80368,0,0
5/3/2014,Champs Elysees,Lisiane,18,visitor_80391,0,0
5/3/2014,Champs Elysees,Lisiane,18,visitor_80427,0,0
5/3/2014,Champs Elysees,Lisiane,18,visitor_80431,0,0
5/3/2014,Champs Elysees,Lisiane,18,visitor_80469,0,0
5/3/2014,Champs Elysees,Lisiane,18,visitor_80473,0,0
5/3/2014,Champs Elysees,Lisiane,18,visitor_80499,0,0
5/3/2014,Champs Elysees,Lisiane,18,visitor_80521,0,0
5/3/2014,Champs Elysees,Lisiane,18,visitor_80535,0,0
5/3/2014,Champs Elysees,Lisiane,18,visitor_80556,0,0
5/3/2014,Champs Elysees,Lisiane,18,visitor_80559,0,0
5/3/2014,Champs Elysees,Lisiane,18,visitor_80626,1,0
5/3/2014,Champs Elysees,Lisiane,18,visitor_80632,0,0
5/3/2014,Champs Elysees,Lisiane,18,visitor_80664,0,0
5/3/2014,Champs Elysees,Lisiane,18,visitor_80677,0,0
5/3/2014,Champs Elysees,Lisiane,18,visitor_80706,0,0
5/3/2014,Champs Elysees,Lisiane,18,visitor_80751,0,0
5/3/2014,Champs Elysees,Lisiane,18,visitor_80767,0,0
5/3/2014,Champs Elysees,Lisiane,18,visitor_80776,0,0
5/3/2014,Champs Elysees,Lisiane,18,visitor_80786,0,0
5/3/2014,Champs Elysees,Lisiane,18,visitor_80795,0,0
5/3/2014,Champs Elysees,Lisiane,18,visitor_80823,0,0
5/3/2014,Champs Elysees,Lisiane,18,visitor_80825,0,0
5/3/2014,Champs Elysees,Lisiane,18,visitor_80864,0,0
5/3/2014,Champs Elysees,Lisiane,18,visitor_80870,0,0
5/3/2014,Champs Elysees,Lisiane,18,visitor_80889,0,0
5/3/2014,Champs Elysees,Lisiane,18,visitor_80927,0,0
5/3/2014,Champs Elysees,Lisiane,18,visitor_80944,0,0
5/3/2014,Champs Elysees,Lisiane,18,visitor_80950,0,0
5/3/2014,Champs Elysees,Lisiane,18,visitor_80966,0,0
5/3/2014,Champs Elysees,Lisiane,18,visitor_80968,0,0
5/3/2014,Champs Elysees,Lisiane,18,visitor_80984,0,0
5/3/2014,Champs Elysees,Lisiane,18,visitor_81005,0,0
5/3/2014,Champs Elysees,Lisiane,18,visitor_81008,0,0
5/3/2014,Champs Elysees,Lisiane,18,visitor_81016,0,0
5/3/2014,Champs Elysees,Lisiane,18,visitor_81021,0,0
5/3/2014,Champs Elysees,Lisiane,18,visitor_81039,0,0
5/3/2014,Champs Elysees,Lisiane,18,visitor_81058,0,0
5/3/2014,Champs Elysees,Lisiane,18,visitor_81061,0,0
5/3/2014,Champs Elysees,Lisiane,18,visitor_81089,0,0
5/3/2014,Champs Elysees,Lisiane,18,visitor_81099,0,0
5/3/2014,Champs Elysees,Lisiane,18,visitor_81132,0,0
5/3/2014,Champs Elysees,Lisiane,18,visitor_81135,0,0
5/3/2014,Champs Elysees,Lisiane,18,visitor_81162,0,0
